year,gear,tmp,region,len,lentype,num
2004,2,1,1,345,FL,17
2004,2,1,1,355,SL,1
2004,2,1,1,324,FL,20
2004,2,1,1,312,FL,3
2004,2,1,1,300,SL,19
2004,2,1,1,326,SL,3
2004,2,1,1,355,FL,16
2004,2,1,1,372,TL,19
2004,2,1,1,307,TL,1
2004,2,1,1,344,FL,18
2004,2,1,1,388,SL,10
2004,2,1,1,386,FL,7
2004,2,1,1,337,SL,16
2004,2,1,1,283,FL,7
2004,2,1,1,378,FL,1
2004,2,1,1,383,SL,18
2004,2,1,1,348,SL,5
2004,2,1,1,329,TL,11
2004,2,1,1,346,FL,11
2004,2,1,1,349,FL,11
2004,2,1,1,362,FL,5
2004,2,1,1,283,FL,3
2004,2,1,1,367,SL,12
2004,2,1,1,332,FL,4
2004,2,1,1,341,TL,14
2004,2,1,1,389,FL,18
2004,2,1,1,371,TL,15
2004,2,1,1,330,FL,15
2004,2,1,1,394,SL,11
2004,2,1,1,347,SL,5
2004,2,1,1,329,SL,5
2004,2,1,1,346,FL,19
2004,2,1,1,356,SL,10
2004,2,1,1,292,TL,3
2004,2,1,1,347,TL,11
2004,2,1,1,293,TL,12
2004,2,1,1,335,SL,1
2004,2,1,1,421,TL,5
2004,2,1,1,332,SL,13
2004,2,1,1,334,SL,8
2004,2,1,1,412,TL,10
2004,2,1,1,351,TL,17
2004,2,1,1,364,FL,3
2004,2,1,1,312,FL,15
2004,2,1,1,345,SL,8
2004,2,1,1,350,SL,4
2004,2,1,1,375,SL,20
2004,2,1,1,322,FL,10
2004,2,1,1,363,TL,11
2004,2,1,1,367,FL,11
2004,2,1,1,330,SL,4
2004,2,1,1,391,FL,4
2004,2,1,1,365,FL,12
2004,2,1,1,330,FL,7
2004,2,1,1,328,SL,20
2004,2,1,1,369,SL,18
2004,2,1,1,392,TL,18
2004,2,1,1,346,TL,6
2004,2,1,1,356,FL,14
2004,2,1,1,351,FL,14
2004,2,1,1,337,SL,3
2004,2,1,1,335,FL,6
2004,2,1,1,338,SL,5
2004,2,1,1,370,FL,13
2004,2,1,1,372,FL,4
2004,2,1,1,349,FL,18
2004,2,1,1,364,FL,17
2004,2,1,1,366,SL,2
2004,2,1,1,303,SL,14
2004,2,1,1,332,TL,3
2004,2,1,1,318,FL,6
2004,2,1,1,377,FL,10
2004,2,1,1,322,TL,16
2004,2,1,1,362,FL,17
2004,2,1,1,312,FL,18
2004,2,1,1,323,FL,6
2004,2,1,1,380,TL,19
2004,2,1,1,339,SL,1
2004,2,1,1,384,FL,3
2004,2,1,1,316,TL,1
2004,2,1,1,322,TL,10
2004,2,1,1,362,TL,12
2004,2,1,1,370,FL,14
2004,2,1,1,376,FL,10
2004,2,1,1,334,FL,17
2004,2,1,1,337,SL,5
2004,2,1,1,365,TL,8
2004,2,1,1,380,FL,20
2004,2,1,1,353,FL,17
2004,2,1,1,427,TL,1
2004,2,1,1,353,SL,19
2004,2,1,1,323,SL,19
2004,2,1,1,340,SL,14
2004,2,1,1,365,TL,16
2004,2,1,1,310,FL,20
2004,2,1,1,345,FL,7
2004,2,1,1,355,FL,14
2004,2,1,1,436,FL,8
2004,2,1,1,298,SL,1
2004,2,1,1,308,FL,6
2004,2,1,1,371,FL,8
2004,2,1,1,409,TL,8
2004,2,1,1,334,FL,9
2004,2,1,1,364,TL,3
2004,2,1,1,334,SL,5
2004,2,1,1,376,SL,8
2004,2,1,1,414,FL,9
2004,2,1,1,328,SL,19
2004,2,1,1,352,SL,8
2004,2,1,1,377,SL,6
2004,2,1,1,394,SL,3
2004,2,1,1,348,FL,10
2004,2,1,1,406,TL,20
2004,2,1,1,299,TL,10
2004,2,1,1,303,FL,8
2004,2,1,1,357,TL,9
2004,2,1,1,310,FL,9
2004,2,1,1,347,TL,7
2004,2,1,1,339,FL,20
2004,2,1,1,381,SL,19
2004,2,1,1,378,SL,16
2004,2,1,1,342,TL,9
2004,2,1,1,343,TL,7
2004,2,1,1,317,TL,9
2004,2,1,1,345,FL,9
2004,2,1,1,346,TL,5
2004,2,1,1,327,SL,5
2004,2,1,1,327,TL,20
2004,2,1,1,306,TL,15
2004,2,1,2,412,TL,9
2004,2,1,2,407,TL,13
2004,2,1,2,357,FL,5
2004,2,1,2,443,TL,19
2004,2,1,2,408,FL,4
2004,2,1,2,369,TL,19
2004,2,1,2,380,SL,9
2004,2,1,2,374,TL,16
2004,2,1,2,448,FL,9
2004,2,1,2,429,FL,11
2004,2,1,2,398,SL,1
2004,2,1,2,367,SL,1
2004,2,1,2,361,SL,11
2004,2,1,2,404,FL,7
2004,2,1,2,381,TL,19
2004,2,1,2,381,SL,1
2004,2,1,2,410,SL,18
2004,2,1,2,411,FL,12
2004,2,1,2,390,FL,17
2004,2,1,2,489,FL,1
2004,2,1,2,375,TL,14
2004,2,1,2,447,SL,17
2004,2,1,2,394,SL,18
2004,2,1,2,412,FL,12
2004,2,1,2,363,FL,6
2004,2,1,2,390,FL,15
2004,2,1,2,410,FL,17
2004,2,1,2,419,FL,10
2004,2,1,2,376,TL,19
2004,2,1,2,378,TL,14
2004,2,1,2,411,TL,12
2004,2,1,2,382,TL,12
2004,2,1,2,404,TL,19
2004,2,1,2,395,TL,16
2004,2,1,2,414,FL,6
2004,2,1,2,406,SL,9
2004,2,1,2,416,FL,15
2004,2,1,2,365,SL,13
2004,2,1,2,358,TL,19
2004,2,1,2,406,SL,2
2004,2,1,2,407,FL,5
2004,2,1,2,429,FL,16
2004,2,1,2,362,SL,19
2004,2,1,2,384,FL,19
2004,2,1,2,420,TL,18
2004,2,1,2,373,SL,6
2004,2,1,2,403,FL,16
2004,2,1,2,424,FL,3
2004,2,1,2,414,FL,13
2004,2,1,2,361,TL,13
2004,2,1,2,400,SL,11
2004,2,1,2,458,TL,9
2004,2,1,2,434,TL,2
2004,2,1,2,427,TL,10
2004,2,1,2,384,SL,1
2004,2,1,2,391,SL,17
2004,2,1,2,371,TL,4
2004,2,1,2,364,SL,4
2004,2,1,2,432,SL,13
2004,2,1,2,364,FL,14
2004,2,1,2,397,TL,13
2004,2,1,2,404,SL,4
2004,2,1,2,370,FL,16
2004,2,1,2,403,FL,3
2004,2,1,2,417,SL,13
2004,2,1,2,414,FL,12
2004,2,1,2,377,TL,14
2004,2,1,2,380,SL,20
2004,2,1,2,445,TL,19
2004,2,1,2,383,TL,18
2004,2,1,2,422,TL,16
2004,2,1,2,352,TL,9
2004,2,1,2,455,FL,9
2004,2,1,2,398,TL,8
2004,2,1,2,370,FL,17
2004,2,1,2,399,FL,16
2004,2,1,2,394,FL,11
2004,2,1,2,452,FL,4
2004,2,1,2,371,TL,14
2004,2,1,2,418,TL,12
2004,2,1,2,405,FL,7
2004,2,1,2,364,SL,1
2004,2,1,2,400,FL,9
2004,2,1,2,493,TL,3
2004,2,1,2,408,SL,19
2004,2,1,2,413,TL,19
2004,2,1,2,418,SL,20
2004,2,1,2,376,SL,15
2004,2,1,2,415,SL,11
2004,2,1,2,434,SL,2
2004,2,1,2,407,FL,13
2004,2,1,2,434,TL,11
2004,2,1,2,412,SL,1
2004,2,1,2,408,FL,10
2004,2,1,2,336,SL,2
2004,2,1,2,379,TL,1
2004,2,1,2,403,FL,17
2004,2,1,2,388,FL,1
2004,2,1,2,401,FL,10
2004,2,1,2,364,SL,14
2004,2,1,2,383,SL,8
2004,2,1,2,400,FL,3
2004,2,1,2,374,TL,6
2004,2,1,2,328,FL,8
2004,2,1,2,437,FL,3
2004,2,1,2,382,TL,8
2004,2,1,2,335,SL,3
2004,2,1,2,373,SL,12
2004,2,1,2,359,TL,16
2004,2,1,2,405,SL,3
2004,2,1,2,406,FL,4
2004,2,1,2,408,TL,17
2004,2,1,2,451,FL,20
2004,2,1,2,454,FL,7
2004,2,1,2,415,FL,12
2004,2,1,2,392,FL,11
2004,2,1,2,400,TL,1
2004,2,1,2,361,TL,4
2004,2,1,2,386,TL,16
2004,2,1,2,390,TL,1
2004,2,1,2,353,SL,19
2004,2,1,2,439,FL,6
2004,2,1,2,440,FL,17
2004,2,1,2,396,FL,2
2004,2,1,2,396,SL,19
2004,2,1,2,462,FL,1
2004,2,1,2,408,FL,4
2004,2,1,2,408,FL,14
2004,2,1,2,361,FL,5
2004,2,1,2,376,SL,15
2004,2,1,2,416,TL,8
2004,2,1,2,391,FL,1
2004,2,1,2,407,SL,16
2004,2,1,2,403,TL,3
2004,2,1,2,367,FL,7
2004,2,1,2,392,FL,13
2004,2,1,2,345,TL,11
2004,2,1,2,394,TL,18
2004,2,1,2,403,SL,8
2004,2,1,2,405,SL,7
2004,2,1,2,359,FL,16
2004,2,1,2,466,TL,18
2004,2,1,2,394,TL,16
2004,2,1,2,391,FL,7
2004,2,1,2,406,TL,19
2004,2,1,2,397,FL,5
2004,2,1,2,427,FL,15
2004,2,1,2,344,FL,9
2004,2,1,2,388,SL,20
2004,2,1,2,342,FL,8
2004,2,1,2,446,TL,2
2004,2,1,2,345,SL,5
2004,2,1,2,413,SL,14
2004,2,1,2,375,SL,12
2004,2,1,2,433,FL,15
2004,2,1,2,377,FL,15
2004,2,1,2,367,SL,10
2004,2,1,2,408,TL,11
2004,2,1,2,413,SL,2
2004,2,1,2,334,FL,12
2004,2,1,2,399,SL,15
2004,2,1,2,416,FL,18
2004,2,1,2,408,SL,12
2004,2,1,2,444,FL,20
2004,2,1,2,373,TL,8
2004,2,1,2,341,FL,5
2004,2,1,2,376,FL,10
2004,2,1,2,380,TL,10
2004,2,1,2,422,SL,13
2004,2,1,2,410,SL,20
2004,2,1,2,402,FL,8
2004,2,1,2,372,SL,4
2004,2,1,2,357,TL,8
2004,2,1,2,364,SL,18
2004,2,1,2,324,SL,4
2004,2,1,2,378,FL,19
2004,2,1,2,385,TL,17
2004,2,1,2,391,FL,7
2004,2,1,2,390,SL,20
2004,2,1,2,418,SL,2
2004,2,1,2,374,SL,20
2004,2,1,2,476,TL,7
2004,2,1,2,448,FL,15
2004,2,1,2,438,TL,8
2004,2,1,2,376,SL,8
2004,2,1,2,337,SL,20
2004,2,1,2,371,SL,2
2004,2,1,2,389,TL,11
2004,2,1,2,450,TL,7
2004,2,1,2,351,TL,3
2004,2,1,2,409,FL,13
2004,2,1,2,430,TL,4
2004,2,1,2,399,SL,18
2004,2,1,2,400,TL,14
2004,2,1,2,379,FL,16
2004,2,1,2,405,FL,9
2004,2,1,2,391,TL,19
2004,2,1,2,394,FL,5
2004,2,1,2,366,FL,17
2004,2,1,2,341,TL,5
2004,2,1,2,390,SL,8
2004,2,1,2,351,SL,2
2004,2,1,2,415,TL,18
2004,2,1,2,380,TL,5
2004,2,1,2,373,FL,15
2004,2,1,2,391,SL,19
2004,2,1,2,444,FL,20
2004,2,1,2,449,FL,6
2004,2,1,2,391,TL,14
2004,2,1,2,458,FL,6
2004,2,1,2,390,TL,20
2004,2,1,2,426,FL,7
2004,2,1,2,403,SL,6
2004,2,1,2,363,TL,16
2004,2,1,2,396,SL,18
2004,2,1,2,374,TL,16
2004,2,1,2,458,TL,14
2004,2,1,2,356,FL,17
2004,2,1,2,374,SL,20
2004,2,1,2,423,TL,3
2004,2,1,2,405,SL,15
2004,2,1,2,426,FL,10
2004,2,1,2,385,SL,14
2004,2,1,2,415,TL,6
2004,2,1,2,446,TL,6
2004,2,1,2,409,FL,7
2004,2,1,2,393,TL,8
2004,2,1,2,418,SL,16
2004,2,1,2,416,FL,6
2004,2,1,2,367,FL,2
2004,2,1,2,336,FL,6
2004,2,1,2,384,TL,8
2004,2,1,2,399,FL,11
2004,2,1,2,390,FL,17
2004,2,1,2,387,SL,3
2004,2,1,2,355,SL,15
2004,2,1,2,417,TL,15
2004,2,1,2,382,FL,11
2004,2,1,2,378,FL,5
2004,2,1,2,424,SL,11
2004,2,1,2,351,SL,20
2004,2,1,2,347,TL,4
2004,2,1,2,365,SL,20
2004,2,1,2,406,FL,3
2004,2,1,2,367,SL,19
2004,2,1,2,413,TL,17
2004,2,1,2,450,SL,4
2004,2,1,2,356,TL,17
2004,2,1,2,297,SL,8
2004,2,1,2,451,TL,4
2004,1,2,1,228,TL,6
2004,1,2,1,242,TL,20
2004,1,2,1,180,SL,18
2004,1,2,1,283,FL,12
2004,1,2,1,257,TL,8
2004,1,2,1,255,FL,12
2004,1,2,1,283,FL,4
2004,1,2,1,277,FL,7
2004,1,2,1,210,SL,6
2004,1,2,1,264,TL,7
2004,1,2,1,274,FL,7
2004,1,2,1,239,SL,12
2004,1,2,1,285,FL,6
2004,1,2,1,235,SL,20
2004,1,2,1,275,FL,9
2004,1,2,1,260,TL,18
2004,1,2,1,251,SL,6
2004,1,2,1,262,TL,2
2004,1,2,1,276,SL,8
2004,1,2,1,285,FL,9
2004,1,2,1,299,SL,18
2004,1,2,1,231,TL,4
2004,1,2,1,236,FL,3
2004,1,2,1,239,TL,12
2004,1,2,1,281,TL,19
2004,1,2,1,246,TL,14
2004,1,2,1,236,TL,12
2004,1,2,1,211,TL,17
2004,1,2,1,271,FL,13
2004,1,2,1,244,SL,1
2004,1,2,1,309,FL,17
2004,1,2,1,234,TL,16
2004,1,2,1,221,FL,9
2004,1,2,1,258,SL,1
2004,1,2,1,234,SL,17
2004,1,2,1,252,FL,15
2004,1,2,1,251,FL,20
2004,1,2,1,247,TL,4
2004,1,2,1,279,TL,8
2004,1,2,1,234,FL,10
2004,1,2,1,188,TL,4
2004,1,2,1,253,FL,13
2004,1,2,1,236,FL,11
2004,1,2,1,231,TL,9
2004,1,2,1,211,FL,12
2004,1,2,1,259,TL,11
2004,1,2,1,245,TL,6
2004,1,2,1,191,SL,19
2004,1,2,1,234,FL,13
2004,1,2,1,242,FL,19
2004,1,2,1,235,SL,4
2004,1,2,1,299,TL,18
2004,1,2,1,236,TL,6
2004,1,2,1,242,SL,7
2004,1,2,1,311,SL,5
2004,1,2,1,232,SL,7
2004,1,2,1,289,FL,8
2004,1,2,1,255,TL,11
2004,1,2,1,241,FL,3
2004,1,2,1,201,SL,1
2004,1,2,1,251,FL,5
2004,1,2,1,213,SL,10
2004,1,2,1,257,TL,11
2004,1,2,1,223,TL,14
2004,1,2,1,244,FL,14
2004,1,2,1,287,SL,2
2004,1,2,1,225,SL,11
2004,1,2,1,229,FL,9
2004,1,2,1,278,SL,10
2004,1,2,1,300,FL,1
2004,1,2,1,315,FL,10
2004,1,2,1,200,FL,16
2004,1,2,1,217,FL,3
2004,1,2,1,231,TL,20
2004,1,2,1,245,TL,11
2004,1,2,1,218,SL,17
2004,1,2,1,261,FL,8
2004,1,2,1,282,FL,11
2004,1,2,1,207,FL,19
2004,1,2,1,256,SL,9
2004,1,2,1,266,FL,12
2004,1,2,1,256,TL,15
2004,1,2,1,247,FL,16
2004,1,2,1,260,SL,1
2004,1,2,1,252,TL,8
2004,1,2,1,273,SL,9
2004,1,2,1,273,TL,1
2004,1,2,1,206,FL,9
2004,1,2,1,232,SL,16
2004,1,2,1,209,FL,20
2004,1,2,1,259,FL,8
2004,1,2,1,284,SL,19
2004,1,2,1,279,SL,4
2004,1,2,1,202,TL,12
2004,1,2,1,250,SL,9
2004,1,2,1,269,TL,13
2004,1,2,1,222,TL,16
2004,1,2,1,197,TL,1
2004,1,2,1,264,TL,4
2004,1,2,1,258,FL,17
2004,1,2,1,306,SL,10
2004,1,2,1,269,TL,1
2004,1,2,1,268,FL,7
2004,1,2,1,245,TL,5
2004,1,2,1,240,SL,13
2004,1,2,1,186,FL,4
2004,1,2,1,215,SL,2
2004,1,2,1,253,SL,20
2004,1,2,1,248,TL,6
2004,1,2,1,228,SL,17
2004,1,2,1,274,FL,3
2004,1,2,1,265,SL,1
2004,1,2,1,240,TL,7
2004,1,2,1,199,TL,5
2004,1,2,1,281,TL,6
2004,1,2,1,192,TL,6
2004,1,2,1,292,SL,2
2004,1,2,1,256,TL,10
2004,1,2,1,226,FL,17
2004,1,2,1,240,FL,14
2004,1,2,1,203,TL,13
2004,1,2,1,268,TL,3
2004,1,2,1,205,FL,12
2004,1,2,1,251,FL,10
2004,1,2,1,251,FL,20
2004,1,2,1,265,TL,16
2004,1,2,1,255,TL,1
2004,1,2,1,242,FL,18
2004,1,2,1,242,FL,9
2004,1,2,1,316,FL,5
2004,1,2,1,253,FL,4
2004,1,2,1,267,TL,16
2004,1,2,1,301,FL,10
2004,1,2,1,221,SL,19
2004,1,2,1,227,TL,18
2004,1,2,1,235,TL,13
2004,1,2,1,273,SL,5
2004,1,2,1,283,FL,13
2004,1,2,1,224,FL,13
2004,1,2,1,255,TL,6
2004,1,2,1,248,TL,17
2004,1,2,1,265,FL,19
2004,1,2,1,265,SL,17
2004,1,2,1,228,FL,1
2004,1,2,1,210,FL,15
2004,1,2,1,274,FL,7
2004,1,2,1,256,SL,16
2004,1,2,1,264,SL,20
2004,1,2,1,298,TL,13
2004,1,2,1,300,SL,18
2004,1,2,1,233,SL,7
2004,1,2,1,204,SL,16
2004,1,2,1,307,SL,10
2004,1,2,1,311,SL,14
2004,1,2,1,259,TL,1
2004,1,2,1,269,TL,20
2004,1,2,1,230,SL,4
2004,1,2,1,231,SL,9
2004,1,2,1,227,SL,14
2004,1,2,1,204,TL,15
2004,1,2,1,257,FL,19
2004,1,2,1,242,SL,18
2004,1,2,1,234,SL,14
2004,1,2,1,263,TL,9
2004,1,2,1,279,TL,12
2004,1,2,1,217,TL,6
2004,1,2,1,259,TL,12
2004,1,2,1,192,TL,18
2004,1,2,1,258,FL,2
2004,1,2,1,250,SL,17
2004,1,2,1,195,SL,3
2004,1,2,1,251,TL,20
2004,1,2,1,238,FL,20
2004,1,2,1,223,TL,3
2004,1,2,1,266,SL,13
2004,1,2,1,280,FL,17
2004,1,2,1,268,FL,12
2004,1,2,1,267,FL,1
2004,1,2,1,277,FL,16
2004,1,2,1,247,FL,4
2004,1,2,1,269,TL,6
2004,1,2,1,254,SL,5
2004,1,2,1,273,SL,8
2004,1,2,1,273,TL,4
2004,1,2,1,230,TL,8
2004,1,2,1,245,SL,4
2004,1,2,1,300,FL,9
2004,1,2,1,217,SL,12
2004,1,2,1,205,SL,5
2004,1,2,1,253,SL,11
2004,1,2,1,247,SL,1
2004,1,2,1,240,TL,11
2004,1,2,1,210,SL,4
2004,1,2,1,276,TL,6
2004,1,2,1,267,TL,8
2004,1,2,1,256,TL,15
2004,1,2,1,220,SL,5
2004,1,2,1,221,FL,2
2004,1,2,1,248,FL,6
2004,1,2,1,246,TL,8
2004,1,2,1,259,TL,4
2004,1,2,1,291,TL,5
2004,1,2,1,227,SL,11
2004,1,2,1,269,SL,8
2004,1,2,1,213,FL,14
2004,1,2,1,250,TL,18
2004,1,2,1,246,TL,2
2004,1,2,1,266,TL,15
2004,1,2,1,259,FL,2
2004,1,2,1,196,FL,10
2004,1,2,1,238,SL,8
2004,1,2,1,273,FL,1
2004,1,2,1,262,SL,8
2004,1,2,1,258,SL,6
2004,1,2,1,196,FL,4
2004,1,2,1,210,TL,1
2004,1,2,1,211,SL,8
2004,1,2,1,240,TL,11
2004,1,2,1,292,SL,18
2004,1,2,1,297,FL,9
2004,1,2,1,236,TL,6
2004,1,2,1,239,SL,6
2004,1,2,1,239,FL,10
2004,1,2,1,235,FL,15
2004,1,2,1,260,TL,4
2004,1,2,1,224,FL,13
2004,1,2,1,227,SL,20
2004,1,2,1,260,SL,7
2004,1,2,1,195,FL,5
2004,1,2,1,233,SL,1
2004,1,2,1,308,SL,19
2004,1,2,1,246,FL,2
2004,1,2,1,275,TL,2
2004,1,2,1,272,TL,16
2004,1,2,1,254,TL,17
2004,1,2,1,287,SL,17
2004,1,2,1,244,FL,17
2004,1,2,1,191,SL,9
2004,1,2,1,238,SL,6
2004,1,2,1,254,FL,18
2004,1,2,1,299,FL,5
2004,1,2,1,259,FL,15
2004,1,2,1,198,SL,17
2004,1,2,1,301,FL,15
2004,1,2,1,247,TL,16
2004,1,2,1,226,SL,15
2004,1,2,1,280,FL,11
2004,1,2,1,256,FL,18
2004,1,2,1,273,SL,20
2004,1,2,1,252,FL,5
2004,1,2,2,304,SL,20
2004,1,2,2,302,TL,9
2004,1,2,2,272,TL,6
2004,1,2,2,294,TL,8
2004,1,2,2,293,FL,12
2004,1,2,2,310,TL,20
2004,1,2,2,305,TL,6
2004,1,2,2,267,FL,7
2004,1,2,2,289,TL,11
2004,1,2,2,300,SL,15
2004,1,2,2,324,SL,19
2004,1,2,2,238,FL,20
2004,1,2,2,309,SL,2
2004,1,2,2,300,FL,15
2004,1,2,2,316,TL,18
2004,1,2,2,308,TL,12
2004,1,2,2,308,TL,6
2004,1,2,2,254,TL,10
2004,1,2,2,299,FL,4
2004,1,2,2,295,TL,20
2004,1,2,2,281,TL,1
2004,1,2,2,299,SL,13
2004,1,2,2,278,SL,1
2004,1,2,2,273,TL,17
2004,1,2,2,300,TL,5
2004,1,2,2,298,TL,13
2004,1,2,2,268,SL,6
2004,1,2,2,281,FL,8
2004,1,2,2,299,TL,3
2004,1,2,2,242,FL,17
2004,1,2,2,268,FL,2
2004,1,2,2,302,SL,9
2004,1,2,2,242,FL,12
2004,1,2,2,262,TL,4
2004,1,2,2,311,TL,1
2004,1,2,2,305,FL,15
2004,1,2,2,309,FL,11
2004,1,2,2,293,FL,4
2004,1,2,2,297,TL,9
2004,1,2,2,287,SL,8
2004,1,2,2,287,FL,16
2004,1,2,2,276,FL,16
2004,1,2,2,330,TL,16
2004,1,2,2,257,TL,10
2004,1,2,2,343,SL,15
2004,1,2,2,327,FL,10
2004,1,2,2,282,TL,2
2004,1,2,2,299,TL,1
2004,1,2,2,280,SL,10
2004,1,2,2,322,TL,10
2004,1,2,2,316,FL,7
2004,1,2,2,265,SL,15
2004,1,2,2,233,SL,16
2004,1,2,2,297,TL,4
2004,1,2,2,284,TL,7
2004,1,2,2,328,SL,11
2004,1,2,2,310,SL,2
2004,1,2,2,327,FL,4
2004,1,2,2,275,TL,5
2004,1,2,2,324,FL,12
2004,1,2,2,369,FL,14
2004,1,2,2,358,TL,16
2004,1,2,2,298,FL,13
2004,1,2,2,301,TL,16
2004,1,2,2,326,FL,10
2004,1,2,2,257,FL,9
2004,1,2,2,279,FL,15
2004,1,2,2,285,SL,14
2004,1,2,2,229,FL,10
2004,1,2,2,331,SL,8
2004,1,2,2,273,TL,1
2004,1,2,2,320,FL,16
2004,1,2,2,367,SL,11
2004,1,2,2,331,FL,3
2004,1,2,2,330,TL,3
2004,1,2,2,306,FL,2
2004,1,2,2,341,TL,2
2004,1,2,2,298,SL,2
2004,1,2,2,318,TL,20
2004,1,2,2,292,TL,15
2004,1,2,2,320,SL,18
2004,1,2,2,305,TL,2
2004,1,2,2,295,SL,9
2004,1,2,2,226,FL,9
2004,1,2,2,306,SL,2
2004,1,2,2,351,SL,11
2004,1,2,2,295,SL,4
2004,1,2,2,280,TL,16
2004,1,2,2,249,FL,13
2004,1,2,2,307,SL,9
2004,1,2,2,336,SL,20
2004,1,2,2,322,FL,8
2004,1,2,2,360,SL,18
2004,1,2,2,281,SL,7
2004,1,2,2,270,SL,17
2004,1,2,2,285,TL,19
2004,1,2,2,328,FL,9
2004,1,2,2,323,FL,12
2004,1,2,2,339,FL,6
2004,1,2,2,302,FL,3
2004,1,2,2,245,TL,12
2004,1,2,2,325,TL,13
2004,1,2,2,323,FL,19
2004,1,2,2,301,TL,13
2004,1,2,2,302,TL,18
2004,1,2,2,292,FL,15
2004,1,2,2,272,TL,15
2004,1,2,2,283,SL,7
2004,1,2,2,326,TL,7
2004,1,2,2,264,SL,6
2004,1,2,2,295,SL,3
2004,1,2,2,338,FL,16
2004,1,2,2,359,SL,19
2004,1,2,2,292,FL,18
2004,1,2,2,301,FL,4
2004,1,2,2,265,TL,13
2004,1,2,2,292,FL,1
2004,1,2,2,326,SL,13
2004,1,2,2,269,TL,9
2004,1,2,2,309,SL,5
2004,1,2,2,317,TL,8
2004,1,2,2,267,TL,20
2004,1,2,2,270,TL,9
2004,1,2,2,333,FL,3
2004,1,2,2,327,FL,12
2004,1,2,2,290,SL,8
2004,1,2,2,271,SL,3
2004,1,2,2,357,TL,17
2004,1,2,2,327,TL,19
2004,1,2,2,302,SL,12
2004,1,2,2,292,TL,8
2004,1,2,2,289,FL,19
2004,1,2,2,281,FL,11
2004,1,2,2,278,FL,12
2004,1,2,2,332,FL,4
2004,1,2,2,289,TL,11
2004,1,2,2,309,TL,9
2004,1,2,2,284,FL,12
2004,1,2,2,284,TL,12
2004,1,2,2,283,SL,1
2004,1,2,2,322,SL,9
2004,1,2,2,281,SL,2
2004,1,2,2,271,FL,20
2004,1,2,2,313,SL,3
2004,1,2,2,300,SL,19
2004,1,2,2,285,TL,1
2004,1,2,2,309,FL,16
2004,1,2,2,294,SL,12
2004,1,2,2,302,FL,3
2004,1,2,2,296,FL,7
2004,1,2,2,311,SL,15
2004,1,2,2,291,SL,9
2004,1,2,2,301,TL,10
2004,1,2,2,285,FL,20
2004,1,2,2,312,SL,11
2004,1,2,2,333,FL,18
2004,1,2,2,253,TL,13
2004,1,2,2,288,TL,13
2004,1,2,2,323,SL,11
2004,1,2,2,362,FL,12
2004,1,2,2,326,TL,19
2004,1,2,2,251,SL,17
2004,1,2,2,244,SL,20
2004,1,2,2,316,TL,19
2004,1,2,2,247,SL,8
2004,1,2,2,238,FL,5
2004,1,2,2,302,SL,1
2004,1,2,2,287,SL,5
2004,1,2,2,307,FL,14
2004,1,2,2,342,FL,13
2004,1,2,2,308,TL,7
2004,1,2,2,310,SL,13
2004,1,2,2,280,SL,16
2004,1,2,2,292,SL,1
2004,1,2,2,276,TL,3
2004,1,2,2,280,SL,6
2004,1,2,2,295,SL,3
2004,1,2,2,330,TL,20
2004,1,2,2,280,SL,4
2004,1,2,2,340,SL,5
2004,1,2,2,349,FL,12
2004,1,2,2,288,TL,4
2004,1,2,2,365,SL,17
2004,1,2,2,327,FL,1
2004,1,2,2,332,FL,2
2004,1,2,2,265,SL,6
2004,1,2,2,317,TL,14
2004,1,2,2,314,FL,9
2004,1,2,2,258,SL,5
2004,1,2,2,345,SL,19
2004,1,2,2,348,SL,6
2004,1,2,2,244,TL,14
2004,1,2,2,295,TL,7
2004,1,2,2,292,FL,6
2004,1,2,2,281,SL,8
2004,1,2,2,366,FL,3
2004,1,2,2,291,TL,7
2004,1,2,2,247,TL,3
2004,1,2,2,305,FL,15
2004,1,2,2,299,FL,18
2004,1,2,2,272,TL,14
2004,1,2,2,289,SL,12
2004,1,2,2,285,FL,2
2004,1,2,2,321,SL,4
2004,1,2,2,314,SL,9
2004,1,2,2,278,SL,17
2004,1,2,2,335,SL,17
2004,1,2,2,258,SL,4
2004,1,2,2,361,FL,16
2004,1,2,2,346,SL,12
2004,1,2,2,303,TL,7
2004,1,2,2,273,SL,6
2004,1,2,2,305,SL,18
2004,1,2,2,333,FL,12
2004,1,2,2,251,FL,19
2004,1,2,2,289,FL,18
2004,1,2,2,262,SL,19
2004,1,2,2,323,SL,15
2004,1,2,2,291,FL,10
2004,1,2,2,193,SL,13
2004,1,2,2,279,FL,9
2004,1,2,2,295,SL,13
2004,1,2,2,311,FL,7
2004,1,2,2,270,TL,15
2004,1,2,2,272,SL,7
2004,1,2,2,327,FL,4
2004,1,2,2,360,TL,20
2004,1,2,2,256,SL,14
2004,1,2,2,292,FL,3
2004,1,2,2,297,TL,15
2004,1,2,2,311,TL,10
2004,1,2,2,284,TL,10
2004,1,2,2,293,TL,10
2004,1,2,2,291,TL,2
2004,1,2,2,340,FL,7
2004,1,2,2,294,FL,14
2004,1,2,2,319,SL,8
2004,1,2,2,286,TL,18
2004,1,2,2,288,TL,1
2004,1,2,2,288,FL,5
2004,1,2,2,271,TL,4
2004,1,2,2,303,FL,11
2004,1,2,2,260,SL,4
2004,1,2,2,265,FL,8
