year,gear,tmp,region,len,frac.age,age,lentype
1999,2,2,1,379,8.179402924,8,FL
1999,2,2,1,379,8.176621137,8,SL
1999,2,2,1,359,7.441715265,7,FL
1999,2,2,1,398,8.959154514,9,TL
1999,2,2,1,390,8.593728424,9,TL
1999,2,2,1,435,10.89420263,11,FL
1999,2,2,1,327,6.440771386,6,TL
1999,2,2,1,329,6.496221644,6,SL
1999,2,2,1,350,7.126743981,7,TL
1999,2,2,1,394,8.803476997,9,FL
1999,2,2,1,388,8.518429585,9,TL
1999,2,2,1,449,11.90313827,12,TL
1999,2,2,1,331,6.558344116,7,FL
1999,2,2,1,364,7.609789108,8,FL
1999,2,2,1,327,6.426097713,6,FL
1999,2,2,1,403,9.200519795,9,TL
1999,2,2,1,345,6.970446325,7,TL
1999,2,2,1,350,7.125504411,7,TL
1999,2,2,1,380,8.196572058,8,SL
1999,2,2,1,407,9.386223885,9,TL
1999,2,2,1,377,8.104988415,8,SL
1999,2,2,1,346,7.024200255,7,TL
1999,2,2,1,399,9.02047816,9,FL
1999,2,2,1,381,8.255950374,8,FL
1999,2,2,1,378,8.134472207,8,TL
1999,2,2,1,356,7.353216699,7,FL
1999,2,2,1,397,8.93220681,9,SL
1999,2,2,1,396,8.869467735,9,TL
1999,2,2,1,386,8.456767109,8,FL
1999,2,2,1,385,8.401513677,8,TL
1999,2,2,1,386,8.438051237,8,FL
1999,2,2,1,376,8.051759407,8,SL
1999,2,2,1,370,7.822060441,8,FL
1999,2,2,1,345,6.973909189,7,TL
1999,2,2,1,397,8.933076646,9,SL
1999,2,2,1,376,8.070194222,8,TL
1999,2,2,1,371,7.855122765,8,SL
1999,2,2,1,362,7.551256148,8,SL
1999,2,2,1,404,9.242665625,9,TL
1999,2,2,1,354,7.257903774,7,TL
1999,2,2,1,374,7.989794257,8,SL
1999,2,2,1,382,8.297981011,8,SL
1999,2,2,1,342,6.885307089,7,FL
1999,2,2,1,372,7.910560004,8,TL
1999,2,2,1,414,9.736244331,10,FL
1999,2,2,1,345,6.968341635,7,SL
1999,2,2,2,419,10.00614671,10,FL
1999,2,2,2,399,8.984184664,9,FL
1999,2,2,2,395,8.840873723,9,SL
1999,2,2,2,426,10.35968583,10,SL
1999,2,2,2,428,10.46987294,10,FL
1999,2,2,2,417,9.902550272,10,SL
1999,2,2,2,417,9.904039849,10,TL
1999,2,2,2,409,9.473407665,9,TL
1999,2,2,2,351,7.177610703,7,SL
1999,2,2,2,462,12.923632,13,FL
1999,2,2,2,402,9.131485266,9,TL
1999,2,2,2,481,14.9368046,15,TL
1999,2,2,2,411,9.570121899,10,TL
1999,2,2,2,460,12.78402721,13,SL
1999,2,2,2,434,10.86502938,11,TL
1999,2,2,2,427,10.43770025,10,FL
1999,2,2,2,436,10.97072654,11,TL
1999,2,2,2,456,12.40914078,12,SL
1999,2,2,2,388,8.542709028,9,TL
1999,2,2,2,460,12.75003978,13,FL
1999,2,2,2,397,8.894063157,9,SL
1999,2,2,2,391,8.648659026,9,FL
1999,2,2,2,412,9.638224364,10,FL
1999,2,2,2,446,11.68125871,12,FL
1999,2,2,2,463,13.05379911,13,TL
1999,2,2,2,380,8.219079559,8,FL
1999,2,2,2,416,9.823394732,10,FL
1999,2,2,2,457,12.52723814,13,FL
1999,2,2,2,373,7.945188031,8,TL
1999,2,2,2,435,10.89756651,11,TL
1999,2,2,2,431,10.63821006,11,SL
1999,2,2,2,430,10.61776762,11,SL
1999,2,2,2,437,11.05851308,11,TL
1999,2,2,2,423,10.20143813,10,FL
1999,2,2,2,441,11.29365178,11,TL
1999,2,2,2,380,8.225577411,8,TL
1999,2,2,2,408,9.405655688,9,FL
1999,2,2,2,429,10.54144721,11,SL
1999,2,2,2,412,9.63179901,10,SL
1999,2,2,2,429,10.52147397,11,TL
1999,2,2,2,449,11.85874753,12,TL
1999,2,2,2,451,11.99886418,12,TL
1999,2,2,2,443,11.46265467,11,SL
1999,2,2,2,461,12.82452282,13,TL
1999,2,2,2,416,9.814983471,10,TL
1999,2,2,2,453,12.22014696,12,SL
1999,2,2,2,452,12.0812178,12,SL
1999,2,2,2,389,8.555099095,9,TL
1999,2,2,2,455,12.34430467,12,FL
1999,2,2,2,407,9.377733167,9,SL
2000,1,1,1,262,4.837249511,5,FL
2000,1,1,1,257,4.731822091,5,TL
2000,1,1,1,300,5.724786134,6,TL
2000,1,1,1,287,5.406568953,5,FL
2000,1,1,1,275,5.125400948,5,FL
2000,1,1,1,282,5.277097846,5,TL
2000,1,1,1,312,6.02449034,6,FL
2000,1,1,1,300,5.710769284,6,SL
2000,1,1,1,319,6.206627153,6,FL
2000,1,1,1,211,3.819691726,4,TL
2000,1,1,1,264,4.876165401,5,FL
2000,1,1,1,241,4.388200509,4,SL
2000,1,1,1,219,3.98019636,4,TL
2000,1,1,1,296,5.612756627,6,FL
2000,1,1,1,277,5.169120915,5,SL
2000,1,1,1,265,4.902127058,5,FL
2000,1,1,1,235,4.272335667,4,FL
2000,1,1,1,248,4.54521644,5,FL
2000,1,1,1,231,4.197402271,4,SL
2000,1,1,1,257,4.717610496,5,TL
2000,1,1,1,313,6.041609728,6,SL
2000,1,1,1,298,5.672422761,6,SL
2000,1,1,1,237,4.323235741,4,TL
2000,1,1,1,253,4.647492782,5,TL
2000,1,1,1,262,4.831149088,5,TL
2000,1,1,1,251,4.607920583,5,TL
2000,1,1,1,277,5.159743267,5,FL
2000,1,1,1,315,6.11487692,6,SL
2000,1,1,1,241,4.403432884,4,TL
2000,1,1,1,243,4.445773472,4,TL
2000,1,1,1,261,4.811093211,5,SL
2000,1,1,1,243,4.439676392,4,FL
2000,1,1,1,280,5.22596727,5,FL
2000,1,1,1,332,6.572287198,7,FL
2000,1,1,1,245,4.485537861,4,TL
2000,1,1,1,299,5.680877482,6,TL
2000,1,1,1,199,3.61973229,4,FL
2000,1,1,1,261,4.819092366,5,FL
2000,1,1,1,336,6.708693668,7,SL
2000,1,1,1,251,4.596614081,5,FL
2000,1,1,1,357,7.368214173,7,SL
2000,1,1,1,287,5.389529162,5,FL
2000,1,1,1,304,5.811261998,6,SL
2000,1,1,1,315,6.103279877,6,SL
2000,1,1,1,251,4.603812257,5,SL
2000,1,1,1,320,6.230512808,6,TL
2000,1,1,1,325,6.376931673,6,FL
2000,1,1,1,272,5.060550073,5,SL
2000,1,1,1,262,4.837344194,5,SL
2000,1,1,1,347,7.053279058,7,SL
2000,1,1,2,307,5.891620789,6,FL
2000,1,1,2,324,6.344151731,6,FL
2000,1,1,2,361,7.510817253,8,FL
2000,1,1,2,241,4.387812591,4,TL
2000,1,1,2,307,5.888492365,6,FL
2000,1,1,2,333,6.609184603,7,SL
2000,1,1,2,332,6.591624238,7,SL
2000,1,1,2,321,6.278927866,6,TL
2000,1,1,2,337,6.726472574,7,FL
2000,1,1,2,310,5.976414282,6,TL
2000,1,1,2,332,6.589189969,7,TL
2000,1,1,2,329,6.503043351,7,SL
2000,1,1,2,308,5.929405258,6,TL
2000,1,1,2,281,5.249301306,5,TL
2000,1,1,2,361,7.507777042,8,FL
2000,1,1,2,316,6.144252318,6,TL
2000,1,1,2,272,5.058025118,5,TL
2000,1,1,2,340,6.837239306,7,TL
2000,1,1,2,305,5.83668239,6,TL
2000,1,1,2,333,6.622974518,7,FL
2000,1,1,2,328,6.456382384,6,SL
2000,1,1,2,332,6.582404396,7,FL
2000,1,1,2,326,6.421569968,6,TL
2000,1,1,2,327,6.432622537,6,TL
2000,1,1,2,328,6.460911365,6,FL
2000,1,1,2,323,6.330843982,6,SL
2000,1,1,2,319,6.225369983,6,SL
2000,1,1,2,309,5.957559999,6,TL
2000,1,1,2,292,5.523315273,6,SL
2000,1,1,2,393,8.745624479,9,SL
2000,1,1,2,320,6.23645644,6,FL
2000,1,1,2,293,5.546266906,6,SL
2000,1,1,2,363,7.568741211,8,TL
2000,1,1,2,306,5.867735326,6,FL
2000,1,1,2,348,7.078558335,7,SL
2000,1,1,2,338,6.764660848,7,SL
2000,1,1,2,317,6.162449854,6,FL
2000,1,1,2,342,6.881869304,7,FL
2000,1,1,2,272,5.061945201,5,SL
2000,1,1,2,324,6.348393842,6,TL
2000,1,1,2,322,6.310641918,6,FL
2000,1,1,2,323,6.335212337,6,SL
2000,1,1,2,291,5.495008704,5,TL
2000,1,1,2,319,6.211977043,6,TL
2000,1,1,2,294,5.561874376,6,SL
2000,1,1,2,336,6.711117145,7,SL
2000,1,1,2,314,6.091374205,6,FL
2000,1,1,2,354,7.283076466,7,SL
2000,1,1,2,358,7.402004035,7,TL
2000,1,1,2,324,6.366117959,6,TL
2000,2,1,1,357,7.365945962,7,SL
2000,2,1,1,424,10.23783436,10,SL
2000,2,1,1,363,7.56464784,8,SL
2000,2,1,1,368,7.751263553,8,TL
2000,2,1,1,463,13.01794222,13,FL
2000,2,1,1,397,8.910690808,9,FL
2000,2,1,1,357,7.356356867,7,FL
2000,2,1,1,388,8.546784757,9,FL
2000,2,1,1,326,6.410967815,6,FL
2000,2,1,1,378,8.135621145,8,FL
2000,2,1,1,358,7.390066136,7,SL
2000,2,1,1,353,7.24132412,7,FL
2000,2,1,1,327,6.429483774,6,TL
2000,2,1,1,391,8.667033,9,SL
2000,2,1,1,390,8.604498631,9,TL
2000,2,1,1,375,7.996268032,8,SL
2000,2,1,1,388,8.537833957,9,SL
2000,2,1,1,398,8.937541604,9,SL
2000,2,1,1,421,10.09058723,10,FL
2000,2,1,1,340,6.822312199,7,TL
2000,2,1,1,385,8.406863216,8,FL
2000,2,1,1,373,7.943284569,8,SL
2000,2,1,1,362,7.527340212,8,FL
2000,2,1,1,348,7.078715612,7,SL
2000,2,1,1,368,7.768510776,8,SL
2000,2,1,1,377,8.082594796,8,SL
2000,2,1,1,399,8.988995347,9,SL
2000,2,1,1,327,6.44240377,6,TL
2000,2,1,1,401,9.112038672,9,FL
2000,2,1,1,375,8.028207835,8,TL
2000,2,1,1,399,8.990396299,9,SL
2000,2,1,1,394,8.782627425,9,TL
2000,2,1,1,359,7.442423134,7,TL
2000,2,1,1,373,7.947645543,8,TL
2000,2,1,1,368,7.766517207,8,TL
2000,2,1,1,360,7.475870254,7,TL
2000,2,1,1,379,8.152581994,8,FL
2000,2,1,1,393,8.729256873,9,SL
2000,2,1,1,362,7.538928053,8,FL
2000,2,1,1,351,7.16796409,7,FL
2000,2,1,1,371,7.848270214,8,TL
2000,2,1,1,360,7.468887206,7,TL
2000,2,1,1,367,7.701470815,8,FL
2000,2,1,1,377,8.088568199,8,SL
2000,2,1,1,364,7.610249946,8,SL
2000,2,1,1,363,7.585817969,8,TL
2000,2,1,1,396,8.856414379,9,FL
2000,2,1,1,394,8.783069967,9,FL
2000,2,1,1,443,11.45161738,11,FL
2000,2,1,1,350,7.145430213,7,SL
2000,2,1,2,471,13.77462657,14,TL
2000,2,1,2,416,9.832867141,10,FL
2000,2,1,2,429,10.5600679,11,TL
2000,2,1,2,464,13.12210237,13,SL
2000,2,1,2,398,8.967172142,9,FL
2000,2,1,2,484,15.42895204,15,TL
2000,2,1,2,432,10.75598078,11,FL
2000,2,1,2,424,10.23580952,10,SL
2000,2,1,2,413,9.689736047,10,SL
2000,2,1,2,453,12.1814498,12,FL
2000,2,1,2,419,9.958250359,10,SL
2000,2,1,2,415,9.752961215,10,SL
2000,2,1,2,392,8.712212807,9,TL
2000,2,1,2,439,11.14374693,11,FL
2000,2,1,2,434,10.86946182,11,FL
2000,2,1,2,374,7.972432328,8,FL
2000,2,1,2,441,11.2881826,11,TL
2000,2,1,2,459,12.71043087,13,TL
2000,2,1,2,430,10.63107937,11,TL
2000,2,1,2,428,10.50281293,11,SL
2000,2,1,2,423,10.22705995,10,FL
2000,2,1,2,479,14.7838465,15,TL
2000,2,1,2,366,7.685870422,8,FL
2000,2,1,2,406,9.321812879,9,SL
2000,2,1,2,410,9.498720048,9,TL
2000,2,1,2,397,8.927727941,9,FL
2000,2,1,2,451,11.99595412,12,SL
2000,2,1,2,421,10.0727342,10,FL
2000,2,1,2,440,11.21848846,11,FL
2000,2,1,2,396,8.861602263,9,TL
2000,2,1,2,443,11.43148734,11,TL
2000,2,1,2,369,7.778299988,8,TL
2000,2,1,2,373,7.923421093,8,TL
2000,2,1,2,438,11.09745061,11,TL
2000,2,1,2,507,20.22145562,20,TL
2000,2,1,2,438,11.13017198,11,FL
2000,2,1,2,370,7.844146241,8,TL
2000,2,1,2,453,12.16663078,12,TL
2000,2,1,2,426,10.39147387,10,SL
2000,2,1,2,414,9.737704003,10,TL
2000,2,1,2,414,9.737489778,10,SL
2000,2,1,2,381,8.260124788,8,TL
2000,2,1,2,454,12.26432939,12,FL
2000,2,1,2,425,10.30894982,10,FL
2000,2,1,2,438,11.08472802,11,TL
2000,2,1,2,410,9.506698779,10,SL
2000,2,1,2,404,9.222765722,9,TL
2000,2,1,2,427,10.44605321,10,SL
2000,2,1,2,363,7.570769438,8,TL
2000,2,1,2,482,15.1318733,15,FL
2000,1,2,1,258,4.755763351,5,FL
2000,1,2,1,279,5.212595779,5,TL
2000,1,2,1,220,3.98465152,4,SL
2000,1,2,1,236,4.298118103,4,TL
2000,1,2,1,306,5.869050882,6,FL
2000,1,2,1,298,5.65673555,6,FL
2000,1,2,1,248,4.543153138,5,SL
2000,1,2,1,266,4.91523795,5,FL
2000,1,2,1,294,5.555710578,6,SL
2000,1,2,1,273,5.068419968,5,SL
2000,1,2,1,270,5.017033739,5,TL
2000,1,2,1,202,3.665442975,4,FL
2000,1,2,1,285,5.339034393,5,SL
2000,1,2,1,247,4.525534967,5,TL
2000,1,2,1,256,4.698502491,5,FL
2000,1,2,1,325,6.38004952,6,TL
2000,1,2,1,298,5.671657105,6,SL
2000,1,2,1,237,4.322407939,4,TL
2000,1,2,1,281,5.258889457,5,TL
2000,1,2,1,272,5.044769517,5,FL
2000,1,2,1,319,6.224600766,6,FL
2000,1,2,1,303,5.784037437,6,FL
2000,1,2,1,302,5.759607515,6,SL
2000,1,2,1,266,4.911879777,5,SL
2000,1,2,1,325,6.37626633,6,FL
2000,1,2,1,224,4.06662775,4,FL
2000,1,2,1,246,4.501400135,5,FL
2000,1,2,1,264,4.876047069,5,SL
2000,1,2,1,272,5.054224837,5,SL
2000,1,2,1,317,6.169008067,6,TL
2000,1,2,1,304,5.811192868,6,SL
2000,1,2,1,241,4.403880448,4,SL
2000,1,2,1,285,5.338387224,5,TL
2000,1,2,1,333,6.604120853,7,SL
2000,1,2,1,327,6.448568928,6,FL
2000,1,2,1,266,4.921831742,5,SL
2000,1,2,1,318,6.177298776,6,FL
2000,1,2,1,290,5.465260733,5,TL
2000,1,2,1,297,5.641633803,6,TL
2000,1,2,1,259,4.762984742,5,FL
2000,1,2,1,260,4.778571852,5,SL
2000,1,2,1,269,4.986399254,5,TL
2000,1,2,1,233,4.239139313,4,SL
2000,1,2,1,259,4.770650735,5,SL
2000,1,2,1,310,5.979791164,6,FL
2000,1,2,1,199,3.618684253,4,TL
2000,1,2,1,286,5.379312953,5,SL
2000,1,2,1,258,4.749577526,5,FL
2000,1,2,1,301,5.74651049,6,SL
2000,1,2,1,279,5.213782199,5,FL
2000,1,2,2,360,7.478076796,7,TL
2000,1,2,2,337,6.742712962,7,FL
2000,1,2,2,331,6.569718307,7,TL
2000,1,2,2,334,6.635288853,7,TL
2000,1,2,2,305,5.835397031,6,SL
2000,1,2,2,320,6.236231688,6,SL
2000,1,2,2,340,6.823511564,7,SL
2000,1,2,2,286,5.369308149,5,FL
2000,1,2,2,320,6.231625664,6,FL
2000,1,2,2,269,4.993840015,5,SL
2000,1,2,2,344,6.933960107,7,TL
2000,1,2,2,392,8.69124726,9,TL
2000,1,2,2,313,6.040613274,6,TL
2000,1,2,2,295,5.583236721,6,FL
2000,1,2,2,296,5.62169258,6,FL
2000,1,2,2,349,7.112334736,7,SL
2000,1,2,2,367,7.726732228,8,SL
2000,1,2,2,300,5.715204069,6,TL
2000,1,2,2,277,5.156926674,5,SL
2000,1,2,2,332,6.599065163,7,SL
2000,1,2,2,344,6.962338959,7,FL
2000,1,2,2,303,5.793249586,6,SL
2000,1,2,2,316,6.135361513,6,SL
2000,1,2,2,346,7.014852939,7,FL
2000,1,2,2,358,7.421141765,7,FL
2000,1,2,2,309,5.947251002,6,SL
2000,1,2,2,319,6.20544771,6,TL
2000,1,2,2,311,6.001226334,6,TL
2000,1,2,2,358,7.392062474,7,TL
2000,1,2,2,341,6.852673688,7,SL
2000,1,2,2,311,6.001917134,6,TL
2000,1,2,2,305,5.83933105,6,TL
2000,1,2,2,377,8.085692252,8,FL
2000,1,2,2,330,6.527385734,7,TL
2000,1,2,2,328,6.473858092,6,SL
2000,1,2,2,334,6.653464889,7,TL
2000,1,2,2,342,6.878845548,7,SL
2000,1,2,2,311,5.987999556,6,FL
2000,1,2,2,314,6.08332226,6,TL
2000,1,2,2,347,7.033825911,7,SL
2000,1,2,2,353,7.22854805,7,TL
2000,1,2,2,326,6.399630136,6,FL
2000,1,2,2,317,6.159503389,6,SL
2000,1,2,2,337,6.731831133,7,SL
2000,1,2,2,308,5.91315875,6,SL
2000,1,2,2,351,7.168884812,7,SL
2000,1,2,2,308,5.921760441,6,TL
2000,1,2,2,342,6.895427334,7,TL
2000,1,2,2,350,7.133679785,7,SL
2000,1,2,2,304,5.817823736,6,TL
2000,2,2,1,337,6.719213848,7,SL
2000,2,2,1,376,8.037158774,8,FL
2000,2,2,1,344,6.939300276,7,FL
2000,2,2,1,325,6.391469232,6,TL
2000,2,2,1,412,9.64432664,10,FL
2000,2,2,1,347,7.036003714,7,FL
2000,2,2,1,329,6.485461646,6,SL
2000,2,2,1,367,7.709714298,8,SL
2000,2,2,1,338,6.751238393,7,FL
2000,2,2,1,350,7.138708675,7,FL
2000,2,2,1,389,8.583643857,9,SL
2000,2,2,1,389,8.575208883,9,TL
2000,2,2,1,395,8.818036073,9,SL
2000,2,2,1,368,7.765032455,8,FL
2000,2,2,1,363,7.562991766,8,FL
2000,2,2,1,369,7.803245353,8,FL
2000,2,2,1,401,9.076629402,9,SL
2000,2,2,1,401,9.101250958,9,SL
2000,2,2,1,363,7.568817408,8,SL
2000,2,2,1,387,8.500551993,9,FL
2000,2,2,1,382,8.268389,8,TL
2000,2,2,1,392,8.695731387,9,SL
2000,2,2,1,368,7.762975356,8,SL
2000,2,2,1,374,7.96422706,8,TL
2000,2,2,1,302,5.754363889,6,FL
2000,2,2,1,376,8.04021843,8,SL
2000,2,2,1,328,6.481444174,6,TL
2000,2,2,1,360,7.465107342,7,TL
2000,2,2,1,376,8.053642098,8,TL
2000,2,2,1,370,7.836254593,8,SL
2000,2,2,1,302,5.769906818,6,TL
2000,2,2,1,429,10.53425249,11,FL
2000,2,2,1,355,7.308554731,7,FL
2000,2,2,1,341,6.868715303,7,FL
2000,2,2,1,404,9.252085677,9,FL
2000,2,2,1,358,7.414898795,7,TL
2000,2,2,1,357,7.386807996,7,TL
2000,2,2,1,401,9.071943913,9,FL
2000,2,2,1,356,7.352716568,7,FL
2000,2,2,1,402,9.124403806,9,SL
2000,2,2,1,346,6.999101738,7,FL
2000,2,2,1,362,7.549613676,8,FL
2000,2,2,1,401,9.092100876,9,TL
2000,2,2,1,387,8.483239147,8,SL
2000,2,2,1,357,7.357792918,7,FL
2000,2,2,1,364,7.618316042,8,FL
2000,2,2,1,354,7.275024716,7,FL
2000,2,2,1,359,7.452042985,7,TL
2000,2,2,1,396,8.891131925,9,FL
2000,2,2,1,420,10.01413344,10,FL
2000,2,2,2,415,9.791702938,10,TL
2000,2,2,2,427,10.439364,10,FL
2000,2,2,2,432,10.72947993,11,FL
2000,2,2,2,378,8.123904091,8,FL
2000,2,2,2,398,8.950404008,9,SL
2000,2,2,2,348,7.078361925,7,SL
2000,2,2,2,433,10.81317357,11,SL
2000,2,2,2,407,9.35293379,9,SL
2000,2,2,2,464,13.12740703,13,TL
2000,2,2,2,418,9.907799556,10,TL
2000,2,2,2,433,10.77119785,11,TL
2000,2,2,2,435,10.93081646,11,FL
2000,2,2,2,412,9.598775535,10,SL
2000,2,2,2,431,10.63849679,11,SL
2000,2,2,2,418,9.9235801,10,FL
2000,2,2,2,426,10.37079695,10,FL
2000,2,2,2,399,9.025678633,9,FL
2000,2,2,2,430,10.61596263,11,SL
2000,2,2,2,398,8.962031754,9,FL
2000,2,2,2,469,13.5945129,14,FL
2000,2,2,2,384,8.367379334,8,SL
2000,2,2,2,449,11.86878464,12,TL
2000,2,2,2,392,8.703998207,9,SL
2000,2,2,2,445,11.59578406,12,TL
2000,2,2,2,414,9.708764068,10,SL
2000,2,2,2,465,13.26747468,13,FL
2000,2,2,2,416,9.834135262,10,TL
2000,2,2,2,385,8.421437271,8,SL
2000,2,2,2,405,9.291634541,9,FL
2000,2,2,2,434,10.84075745,11,SL
2000,2,2,2,404,9.217631457,9,TL
2000,2,2,2,395,8.815337131,9,SL
2000,2,2,2,338,6.773571505,7,TL
2000,2,2,2,419,9.969619172,10,SL
2000,2,2,2,398,8.953778733,9,SL
2000,2,2,2,406,9.323017518,9,SL
2000,2,2,2,485,15.60434389,16,TL
2000,2,2,2,455,12.37095977,12,SL
2000,2,2,2,451,12.05331521,12,TL
2000,2,2,2,395,8.821600007,9,TL
2000,2,2,2,404,9.230606756,9,FL
2000,2,2,2,414,9.74401334,10,FL
2000,2,2,2,456,12.39817343,12,TL
2000,2,2,2,457,12.54939592,13,FL
2000,2,2,2,394,8.763297373,9,SL
2000,2,2,2,406,9.311953685,9,TL
2000,2,2,2,406,9.322010481,9,TL
2000,2,2,2,350,7.13209005,7,FL
2000,2,2,2,422,10.12291994,10,SL
2000,2,2,2,439,11.20002384,11,SL
2001,1,1,1,248,4.53743934,5,SL
2001,1,1,1,258,4.736388888,5,TL
2001,1,1,1,270,5.016095061,5,SL
2001,1,1,1,310,5.97067168,6,TL
2001,1,1,1,255,4.683836805,5,TL
2001,1,1,1,303,5.791529495,6,TL
2001,1,1,1,212,3.852045948,4,FL
2001,1,1,1,272,5.041249355,5,FL
2001,1,1,1,307,5.899150312,6,FL
2001,1,1,1,236,4.303226991,4,FL
2001,1,1,1,295,5.586975405,6,TL
2001,1,1,1,281,5.251469574,5,FL
2001,1,1,1,247,4.514576548,5,TL
2001,1,1,1,265,4.893858104,5,SL
2001,1,1,1,265,4.892776066,5,TL
2001,1,1,1,239,4.359194067,4,TL
2001,1,1,1,277,5.169371062,5,SL
2001,1,1,1,281,5.261010338,5,TL
2001,1,1,1,308,5.921039986,6,FL
2001,1,1,1,316,6.142373923,6,SL
2001,1,1,1,265,4.898095039,5,SL
2001,1,1,1,285,5.348140506,5,SL
2001,1,1,1,266,4.908794573,5,TL
2001,1,1,1,292,5.506609469,6,TL
2001,1,1,1,264,4.868946267,5,SL
2001,1,1,1,309,5.938793115,6,FL
2001,1,1,1,270,5.01385364,5,SL
2001,1,1,1,316,6.134539059,6,TL
2001,1,1,1,291,5.490008645,5,FL
2001,1,1,1,253,4.633175957,5,FL
2001,1,1,1,246,4.493226603,4,TL
2001,1,1,1,268,4.966514442,5,FL
2001,1,1,1,273,5.069293447,5,SL
2001,1,1,1,280,5.223972719,5,TL
2001,1,1,1,271,5.022105832,5,SL
2001,1,1,1,318,6.185116047,6,FL
2001,1,1,1,321,6.273001672,6,FL
2001,1,1,1,301,5.729340791,6,SL
2001,1,1,1,244,4.461531736,4,SL
2001,1,1,1,232,4.229286059,4,TL
2001,1,1,1,303,5.800876037,6,SL
2001,1,1,1,316,6.146564047,6,TL
2001,1,1,1,299,5.70301233,6,FL
2001,1,1,1,315,6.099677573,6,TL
2001,1,1,1,276,5.14198482,5,FL
2001,1,1,1,279,5.221482422,5,FL
2001,1,1,1,310,5.974799998,6,FL
2001,1,1,1,252,4.615430521,5,SL
2001,1,1,1,299,5.694194066,6,TL
2001,1,1,1,290,5.478773277,5,SL
2001,1,1,2,311,5.987433935,6,FL
2001,1,1,2,347,7.028526469,7,FL
2001,1,1,2,309,5.938617673,6,FL
2001,1,1,2,334,6.657630064,7,SL
2001,1,1,2,300,5.706231196,6,FL
2001,1,1,2,366,7.697362149,8,TL
2001,1,1,2,356,7.34093914,7,FL
2001,1,1,2,387,8.49651476,8,SL
2001,1,1,2,343,6.92266729,7,TL
2001,1,1,2,393,8.749330161,9,TL
2001,1,1,2,314,6.075678556,6,SL
2001,1,1,2,294,5.572613797,6,FL
2001,1,1,2,274,5.090288778,5,FL
2001,1,1,2,305,5.8335349,6,SL
2001,1,1,2,301,5.740071116,6,SL
2001,1,1,2,388,8.542227462,9,SL
2001,1,1,2,309,5.958158931,6,SL
2001,1,1,2,301,5.740898014,6,FL
2001,1,1,2,278,5.195764053,5,TL
2001,1,1,2,338,6.755242012,7,TL
2001,1,1,2,318,6.199460576,6,SL
2001,1,1,2,324,6.351942082,6,FL
2001,1,1,2,390,8.609485987,9,TL
2001,1,1,2,297,5.63709916,6,TL
2001,1,1,2,373,7.927930874,8,SL
2001,1,1,2,325,6.382518057,6,SL
2001,1,1,2,305,5.83189721,6,TL
2001,1,1,2,347,7.047745063,7,SL
2001,1,1,2,289,5.439889654,5,FL
2001,1,1,2,293,5.530823896,6,SL
2001,1,1,2,292,5.518097934,6,SL
2001,1,1,2,328,6.459247504,6,TL
2001,1,1,2,366,7.681883425,8,TL
2001,1,1,2,318,6.195804149,6,FL
2001,1,1,2,298,5.656542902,6,TL
2001,1,1,2,329,6.501021709,7,TL
2001,1,1,2,331,6.568971582,7,TL
2001,1,1,2,318,6.200403664,6,TL
2001,1,1,2,282,5.276363711,5,FL
2001,1,1,2,356,7.322130565,7,SL
2001,1,1,2,279,5.209957851,5,TL
2001,1,1,2,352,7.191986064,7,TL
2001,1,1,2,315,6.11425458,6,SL
2001,1,1,2,257,4.714598769,5,SL
2001,1,1,2,273,5.08090375,5,SL
2001,1,1,2,303,5.786477273,6,TL
2001,1,1,2,292,5.5182212,6,SL
2001,1,1,2,314,6.086283525,6,TL
2001,1,1,2,319,6.211949868,6,SL
2001,1,1,2,340,6.814840349,7,FL
2001,2,1,1,411,9.54903011,10,SL
2001,2,1,1,395,8.820702258,9,FL
2001,2,1,1,369,7.79737279,8,SL
2001,2,1,1,414,9.700754483,10,TL
2001,2,1,1,360,7.456430068,7,SL
2001,2,1,1,360,7.474084238,7,TL
2001,2,1,1,335,6.676724795,7,TL
2001,2,1,1,423,10.22258863,10,SL
2001,2,1,1,388,8.512808456,9,TL
2001,2,1,1,366,7.674531061,8,TL
2001,2,1,1,376,8.038750223,8,FL
2001,2,1,1,353,7.240076989,7,FL
2001,2,1,1,351,7.157976984,7,TL
2001,2,1,1,333,6.628279457,7,SL
2001,2,1,1,388,8.539322047,9,FL
2001,2,1,1,390,8.596954954,9,SL
2001,2,1,1,363,7.594737861,8,SL
2001,2,1,1,363,7.579021403,8,FL
2001,2,1,1,363,7.579373366,8,TL
2001,2,1,1,416,9.825944009,10,SL
2001,2,1,1,348,7.070683189,7,FL
2001,2,1,1,392,8.711703389,9,SL
2001,2,1,1,365,7.639176413,8,TL
2001,2,1,1,363,7.562766389,8,SL
2001,2,1,1,329,6.506270152,7,TL
2001,2,1,1,376,8.059152612,8,FL
2001,2,1,1,334,6.644358884,7,TL
2001,2,1,1,414,9.713529361,10,TL
2001,2,1,1,374,7.96720878,8,SL
2001,2,1,1,416,9.827494161,10,FL
2001,2,1,1,370,7.810855366,8,TL
2001,2,1,1,379,8.179862039,8,SL
2001,2,1,1,389,8.552007387,9,SL
2001,2,1,1,410,9.506568343,10,SL
2001,2,1,1,377,8.077921237,8,SL
2001,2,1,1,338,6.771698911,7,TL
2001,2,1,1,407,9.368701888,9,TL
2001,2,1,1,329,6.505702108,7,TL
2001,2,1,1,343,6.911763746,7,TL
